884,192
789,192
248,192
192,193
608,193
489,193
381,194
715,194
634,194
690,194
739,194
525,195
708,195
252,195
813,195
492,195
354,195
907,196
455,196
25,196
846,196
721,196
111,196
366,196
591,197
414,197
792,197
388,197
475,198
911,198
989,198
650,198
194,198
304,198
722,198
382,199
459,199
925,199
381,199
155,199
713,199
557,200
323,200
213,200
339,200
265,201
592,201
83,201
416,202
511,202
748,202
233,202
912,203
521,203
676,203
458,203
183,204
381,204
831,204
116,205
685,205
245,205
471,205
50,205
49,206
832,206
93,206
250,206
204,206
419,206
776,206
812,207
693,207
593,207
301,207
245,207
695,208
122,208
927,208
853,208
161,208
383,208
94,209
413,209
735,209
960,209
573,209
632,209
863,210
831,210
63,210
737,210
545,211
911,211
662,211
197,211
544,211
885,211
984,211
982,212
538,212
71,212
8,212
762,212
596,213
350,213
920,213
853,213
773,213
747,213
538,213
472,214
794,214
614,214
437,214
375,214
232,215
131,215
792,215
118,215
774,215
290,215
600,216
590,216
594,216
608,216
474,216
44,216
472,217
576,217
988,217
651,218
282,218
481,218
954,218
293,218
532,218
783,219
615,219
831,219
701,219
798,220
80,220
106,220
128,220
366,221
642,221
353,221
24,221
922,221
717,221
559,221
896,222
35,222
661,222
766,222
820,223
168,223
848,223
641,224
612,224
169,224
263,224
677,224
136,224
396,224
433,225
179,225
670,225
669,226
917,226
11,226
272,226
857,226
948,226
179,227
221,227
434,227
185,227
405,227
973,228
272,228
43,228
220,229
592,229
261,229
172,229
137,229
336,229
831,229
397,230
737,230
452,230
962,230
991,230
853,230
45,231
385,231
30,231
946,231
838,231
739,231
554,231
985,232
494,232
387,232
741,232
405,232
896,233
756,233
474,233
7,233
477,233
106,233
318,233
383,234
263,234
415,234
786,234
177,234
271,234
51,234
344,235
994,235
591,235
835,235
159,235
383,235
969,236
492,236
323,236
634,237
693,237
223,237
156,237
260,237
831,237
656,238
657,238
662,238
529,238
863,238
399,239
624,239
849,239
557,239
680,239
752,240
555,240
267,240
964,240
841,240
216,241
401,241
55,241
839,241
109,241
938,242
156,242
473,242
107,242
309,242
370,242
639,243
536,243
88,243
514,243
143,243
221,243
136,244
227,244
454,244
967,244
327,244
665,244
430,245
896,245
712,245
957,245
153,245
236,245
320,246
377,246
585,246
12,246
548,246
34,247
474,247
289,247
926,247
820,247
651,248
720,248
101,248
251,248
223,248
796,248
944,248
874,249
949,249
822,249
403,250
66,250
153,250
771,250
310,251
675,251
10,251
603,251
538,251
556,251
306,252
286,252
138,252
643,252
432,252
663,252
75,252
328,253
595,253
687,253
150,253
58,254
145,254
609,254
362,254
859,254
945,254
217,254
15,255
346,255
463,255
17,255
789,255
225,255
850,255
794,256
98,256
261,256
620,256
97,256
275,256
816,257
100,257
152,257
407,257
701,258
365,258
538,258
449,258
460,258
770,258
124,258
953,259
355,259
494,259
578,259
693,259
647,260
660,260
284,260
100,260
854,260
57,260
851,261
235,261
647,261
523,261
654,262
156,262
842,262
574,262
862,262
56,262
699,262
940,263
94,263
225,263
712,263
306,263
223,264
927,264
746,264
941,264
570,264
149,264
479,264
311,265
189,265
475,265
44,265
851,265
48,265
190,265
789,266
631,266
44,266
594,266
229,267
892,267
755,267
22,267
145,267
19,267
354,267
396,268
35,268
375,268
805,268
16,268
855,269
160,269
459,269
737,269
933,269
749,269
829,269
315,270
363,270
883,270
546,270
636,270
984,270
158,270
980,271
641,271
244,271
556,272
484,272
373,272
244,272
395,272
274,272
452,273
546,273
473,273
668,273
95,274
589,274
631,274
154,274
911,274
99,274
9,274
487,275
734,275
157,275
875,276
659,276
516,276
13,276
628,276
257,277
411,277
837,277
861,278
453,278
785,278
866,278
710,278
588,278
841,279
904,279
677,279
913,279
376,280
743,280
373,280
272,280
787,280
213,280
27,280
59,281
967,281
392,281
965,281
493,281
412,281
671,282
58,282
458,282
570,282
409,283
172,283
433,283
29,284
128,284
454,284
923,284
232,284
88,285
983,285
115,285
551,285
549,285
981,285
553,285
336,286
645,286
530,286
40,286
4,286
243,286
699,287
744,287
317,287
596,287
212,288
466,288
3,288
543,288
932,288
331,288
569,289
60,289
579,289
270,289
917,290
80,290
633,290
993,290
937,291
495,291
596,291
419,291
491,291
505,291
979,291
444,292
764,292
936,292
777,293
386,293
305,293
563,293
260,293
226,293
350,294
557,294
499,294
953,294
117,294
314,294
973,294
187,295
669,295
702,295
125,296
766,296
64,296
956,296
616,296
583,296
88,296
727,297
607,297
987,297
31,297
19,297
917,297
946,298
144,298
894,298
856,298
343,298
250,299
70,299
437,299
781,299
473,299
805,300
906,300
65,300
987,300
556,300
622,301
216,301
332,301
763,301
349,301
428,301
310,301
854,302
483,302
437,302
246,302
168,302
592,302
307,302
901,303
279,303
962,303
542,303
992,303
51,303
117,303
441,304
195,304
875,304
999,304
779,304
178,305
751,305
511,305
805,305
972,306
446,306
725,306
94,306
311,307
790,307
502,307
397,307
550,308
548,308
156,308
74,308
829,309
146,309
420,309
274,309
280,309
411,309
923,309
370,310
98,310
638,310
733,310
300,311
436,311
880,311
597,311
882,311
263,312
295,312
650,312
801,312
278,312
658,312
719,313
546,313
137,313
87,313
812,314
984,314
139,314
790,314
798,314
487,314
494,314
277,315
782,315
831,315
178,315
387,316
139,316
130,316
402,316
931,317
604,317
268,317
805,317
777,317
529,317
147,317
607,318
459,318
209,318
374,318
246,318
777,318
132,318
51,319
39,319
961,319
60,320
358,320
136,320
637,320
977,321
62,321
195,321
71,321
889,321
471,321
631,321
408,322
954,322
421,322
627,323
590,323
705,323
845,323
598,323
867,323
613,324
138,324
312,324
330,324
497,324
704,325
9,325
329,325
656,325
139,325
817,325
422,325
711,326
785,326
166,326
437,326
977,326
410,327
899,327
267,327
674,327
743,327
637,328
161,328
300,328
819,328
861,329
168,329
950,329
331,329
944,329
802,329
703,330
461,330
972,330
939,330
376,330
20,331
23,331
857,331
155,331
568,332
436,332
675,332
123,332
874,332
765,333
936,333
763,333
251,333
182,334
46,334
794,334
438,334
642,334
359,334
915,335
755,335
954,335
220,335
246,336
225,336
133,336
101,337
103,337
172,337
955,337
641,337
421,337
408,338
781,338
325,338
439,338
289,338
598,338
348,338
58,339
160,339
843,339
759,339
741,339
562,339
872,340
409,340
526,340
453,341
656,341
130,341
390,342
445,342
400,342
245,342
294,342
97,342
479,342
144,343
259,343
36,343
784,343
517,343
616,343
226,344
380,344
734,344
209,344
944,345
536,345
298,345
518,345
595,345
64,345
261,345
591,346
975,346
993,346
648,346
144,346
239,346
123,347
468,347
380,347
513,347
773,347
578,347
345,347
661,348
855,348
110,348
987,348
767,349
218,349
969,349
901,350
599,350
598,350
33,350
459,350
218,350
12,350
818,351
206,351
260,351
486,351
605,351
960,351
259,351
985,352
542,352
195,352
861,352
221,352
840,353
559,353
386,353
113,353
322,354
918,354
399,354
259,354
599,354
945,354
278,355
707,355
513,355
188,356
770,356
582,356
626,356
935,357
2,357
31,357
469,357
219,358
594,358
994,358
366,358
641,358
879,358
849,358
704,359
740,359
20,359
7,359
524,360
675,360
382,360
493,360
56,360
59,360
619,361
495,361
450,361
271,362
906,362
917,362
283,362
508,362
636,362
806,363
194,363
302,363
546,363
330,363
290,364
384,364
581,364
973,364
793,364
740,364
662,364
916,365
668,365
930,365
561,365
92,365
897,365
659,365
485,366
331,366
703,366
827,366
452,367
443,367
498,367
737,367
138,367
441,368
817,368
692,368
450,368
789,369
648,369
472,369
127,369
162,369
81,369
22,369
378,370
212,370
820,370
870,370
874,371
222,371
394,371
703,372
629,372
200,372
773,372
611,372
903,372
866,373
984,373
450,373
813,373
286,374
451,374
658,374
154,374
662,374
190,375
748,375
747,375
197,375
130,376
713,376
719,376
397,376
894,376
140,376
267,377
637,377
650,377
779,377
249,378
517,378
158,378
513,379
458,379
950,379
748,379
185,379
743,380
398,380
380,380
675,380
211,380
929,380
599,381
660,381
250,381
820,381
654,382
210,382
401,382
722,382
64,382
999,382
890,382
230,383
930,383
943,383
58,383
19,383
492,384
749,384
361,384
55,384
727,385
19,385
67,385
611,385
285,385
29,386
524,386
57,386
457,386
672,387
838,387
358,387
944,387
329,387
216,387
696,388
489,388
135,388
659,388
447,388
862,388
693,388
490,389
460,389
719,389
886,389
425,389
456,389
504,389
711,390
338,390
219,390
397,390
184,390
675,390
405,390
550,391
547,391
358,391
813,391
737,391
76,391
438,392
904,392
553,392
827,392
509,392
308,392
136,393
534,393
532,393
203,393
816,393
915,393
71,394
272,394
456,394
384,395
205,395
846,395
48,395
810,395
395,395
418,396
489,396
320,396
531,396
786,396
9,397
155,397
187,397
548,398
501,398
863,398
25,398
879,398
86,399
310,399
725,399
267,399
889,399
560,399
671,399
343,400
298,400
720,400
459,400
161,400
787,400
778,401
364,401
550,401
538,402
309,402
288,402
76,402
239,402
506,402
221,402
468,403
473,403
273,403
203,403
794,403
757,404
665,404
702,404
449,404
218,404
392,405
751,405
642,405
79,405
605,405
513,406
421,406
814,406
289,406
339,406
683,406
856,407
75,407
978,407
953,408
856,408
401,408
175,408
507,409
171,409
393,409
709,409
448,410
150,410
127,410
158,411
718,411
451,411
588,411
465,411
729,411
110,412
34,412
152,412
600,413
313,413
167,413
561,413
149,414
12,414
409,414
568,414
197,415
375,415
329,415
927,415
148,416
813,416
111,416
218,416
868,417
91,417
824,417
927,418
155,418
720,418
779,418
91,418
447,419
514,419
382,419
157,419
108,419
304,419
85,419
623,420
975,420
619,420
888,420
513,420
208,420
385,420
688,421
512,421
779,421
571,421
703,421
635,422
424,422
684,422
493,423
521,423
621,423
929,423
762,424
397,424
685,424
64,424
620,424
470,424
832,424
79,425
224,425
76,425
560,425
381,425
283,425
550,426
338,426
991,426
26,426
717,427
94,427
985,427
486,427
536,427
461,428
14,428
455,428
743,428
523,429
559,429
702,429
631,429
448,429
972,429
246,429
811,430
153,430
212,430
643,431
117,431
21,431
681,431
672,431
275,431
158,431
889,432
47,432
645,432
839,432
394,432
520,433
940,433
243,433
277,433
6,433
543,433
822,433
53,434
143,434
573,434
525,434
816,435
832,435
988,435
626,436
9,436
606,436
789,436
865,436
110,436
988,437
930,437
896,437
210,437
691,438
305,438
878,438
603,438
638,439
706,439
803,439
127,439
149,440
407,440
970,440
335,440
943,441
969,441
953,441
229,441
528,441
987,441
438,441
936,442
329,442
408,442
793,442
473,442
856,443
904,443
857,443
588,443
161,444
433,444
430,444
381,444
226,444
678,444
432,445
347,445
179,445
807,445
220,445
256,446
939,446
307,446
667,446
328,446
63,447
17,447
696,447
930,447
493,447
835,448
725,448
999,448
798,448
821,448
449,449
276,449
16,449
715,449
26,449
76,450
443,450
285,450
937,450
8,450
910,450
330,451
751,451
156,451
516,452
942,452
201,452
728,452
143,453
805,453
869,453
859,453
729,453
873,453
263,454
669,454
463,454
853,455
108,455
236,455
85,455
942,455
185,455
202,456
305,456
998,456
48,456
617,457
995,457
774,457
325,457
795,457
207,457
475,458
477,458
920,458
494,458
28,458
325,458
854,458
491,459
546,459
234,459
549,459
854,459
116,460
81,460
819,460
621,461
691,461
622,461
584,461
782,462
112,462
502,462
414,462
783,462
859,463
276,463
92,463
429,463
11,463
165,463
855,464
579,464
407,464
688,464
802,464
205,464
272,465
630,465
480,465
338,465
892,465
243,466
843,466
743,466
67,466
968,466
536,467
152,467
674,467
559,467
854,468
790,468
281,468
737,469
147,469
199,469
673,469
165,469
823,470
708,470
749,470
237,470
436,470
496,470
672,470
998,471
525,471
279,471
122,471
167,471
563,471
546,471
472,472
255,472
568,472
595,472
949,472
591,472
616,473
363,473
281,473
545,473
929,473
394,473
665,473
185,474
77,474
363,474
893,475
362,475
115,475
580,475
589,475
89,476
322,476
491,476
943,476
447,476
672,476
812,477
998,477
118,477
578,477
832,477
847,477
833,478
163,478
630,478
561,479
589,479
844,479
396,479
379,479
303,480
919,480
535,480
424,480
501,480
431,480
64,480
688,481
287,481
774,481
29,481
430,481
639,481
229,481
448,482
102,482
197,482
830,482
84,482
618,482
791,483
218,483
918,483
754,483
891,484
804,484
731,484
315,484
692,484
532,485
455,485
472,485
592,486
185,486
815,486
818,486
964,486
286,487
219,487
704,487
648,487
718,487
386,488
316,488
298,488
699,488
195,488
256,488
20,488
740,489
148,489
9,489
564,490
680,490
526,490
150,490
220,490
589,491
791,491
756,491
242,491
565,491
335,491
327,491
667,492
160,492
253,492
829,493
328,493
736,493
302,493
99,493
452,494
549,494
160,494
764,494
542,494
141,494
779,495
393,495
327,495
612,496
799,496
641,496
371,496
954,496
99,496
184,496
129,497
89,497
601,497
988,497
790,498
1,498
927,498
180,498
802,498
316,498
690,499
742,499
133,499
187,499
636,500
358,500
756,500
129,501
869,501
959,501
107,502
259,502
291,502
327,503
779,503
333,503
391,504
687,504
583,504
459,505
14,505
689,505
448,506
53,506
619,506
851,506
275,507
90,507
934,507
722,507
956,508
944,508
395,508
353,508
429,508
730,508
626,509
833,509
889,509
409,509
559,509
515,509
28,510
130,510
438,510
951,510
45,510
437,510
668,510
729,511
61,511
599,511
991,511
226,511
64,511
391,511
316,512
600,512
837,512
752,512
305,512
394,512
661,512
794,513
900,513
617,513
699,514
955,514
697,514
788,514
374,514
109,515
803,515
875,515
675,515
517,515
719,515
604,516
134,516
799,516
948,516
332,517
657,517
194,517
306,518
42,518
233,518
521,518
788,518
993,519
762,519
554,519
490,519
932,519
609,519
346,519
566,520
549,520
877,520
616,521
948,521
700,521
429,521
785,521
559,521
995,522
703,522
906,522
251,522
536,522
327,522
910,522
733,523
348,523
724,523
472,523
671,524
301,524
816,524
436,525
679,525
522,525
300,525
166,525
590,525
675,525
810,526
131,526
561,526
494,526
345,526
57,526
242,526
462,527
558,527
304,527
822,528
166,528
685,528
90,529
895,529
721,529
121,529
389,530
558,530
211,530
170,530
40,530
401,530
467,531
372,531
3,531
137,531
87,531
410,532
671,532
938,532
609,532
763,532
311,533
161,533
169,533
873,533
813,533
841,533
503,533
623,534
697,534
48,534
423,535
168,535
985,535
713,536
876,536
928,536
607,537
552,537
827,537
826,537
726,538
560,538
950,538
254,539
505,539
399,539
476,540
300,540
20,540
893,540
722,540
201,540
11,541
533,541
741,541
527,541
80,541
713,541
151,542
638,542
774,542
106,542
218,542
626,543
679,543
287,543
83,544
230,544
354,544
390,544
628,545
194,545
362,545
178,545
641,545
664,546
139,546
187,546
991,547
798,547
78,547
689,547
781,548
318,548
146,548
859,548
890,548
759,549
809,549
459,549
430,549
336,549
617,549
382,550
289,550
878,550
604,550
970,550
209,551
266,551
604,551
377,552
569,552
436,552
142,552
921,552
194,553
201,553
102,553
636,553
290,553
770,553
497,553
184,554
628,554
278,554
607,554
677,554
710,554
735,554
475,555
236,555
683,555
583,555
817,555
879,556
727,556
757,556
712,556
562,556
655,556
636,557
533,557
947,557
437,557
856,557
953,557
520,557
563,558
404,558
308,558
55,558
726,558
20,559
386,559
282,559
505,559
204,559
152,560
495,560
191,560
258,560
873,560
934,560
942,561
681,561
329,561
941,561
597,561
356,562
601,562
40,562
246,562
24,562
415,563
677,563
491,563
331,563
33,564
664,564
873,564
677,564
213,564
945,564
6,565
980,565
36,565
695,565
655,565
858,566
276,566
17,566
487,566
591,567
610,567
860,567
448,568
360,568
659,568
160,568
512,568
233,568
107,568
85,569
367,569
620,569
300,569
754,570
213,570
692,570
566,570
799,570
212,571
563,571
289,571
270,571
734,571
86,571
316,571
743,572
396,572
639,572
897,572
102,572
363,572
853,572
299,573
271,573
357,573
23,573
435,573
269,573
662,574
840,574
653,574
981,574
63,574
44,574
581,575
345,575
119,575
12,575
292,575
556,575
203,576
619,576
840,576
133,576
6,576
391,576
199,576
232,577
427,577
768,577
5,578
753,578
799,578
162,578
493,578
964,579
864,579
847,579
51,579
266,579
200,579
450,580
921,580
321,580
736,581
891,581
319,581
64,581
439,581
985,581
862,582
273,582
74,582
274,583
469,583
511,583
210,584
715,584
625,584
186,585
24,585
429,585
176,585
448,585
262,585
60,585
933,586
490,586
970,586
198,586
39,587
955,587
129,587
99,587
536,587
679,588
368,588
283,588
211,588
929,589
226,589
381,589
780,590
152,590
775,590
706,591
817,591
891,591
773,591
520,591
589,591
412,592
986,592
66,592
858,592
393,592
80,592
173,593
437,593
878,593
363,594
180,594
925,594
570,594
865,594
741,594
29,595
24,595
944,595
697,595
598,595
714,596
788,596
181,596
929,597
919,597
629,597
115,597
128,597
92,597
520,598
824,598
727,598
652,598
993,598
622,599
869,599
791,599
749,599
570,599
697,599
690,600
457,600
910,600
756,600
594,600
847,600
835,600
650,601
524,601
242,601
218,602
998,602
974,602
274,602
489,603
635,603
479,603
938,603
448,603
848,603
444,604
129,604
862,604
69,604
865,604
481,604
288,605
972,605
244,605
167,605
31,606
878,606
936,606
317,607
816,607
83,607
752,607
368,608
261,608
928,608
816,608
37,608
339,609
902,609
597,609
470,610
910,610
748,610
250,610
590,610
840,610
237,611
173,611
379,611
605,611
91,611
177,612
245,612
189,612
692,613
183,613
905,613
238,614
75,614
446,614
35,614
776,614
28,614
251,614
922,615
762,615
810,615
618,616
293,616
822,616
559,616
270,616
916,616
979,617
365,617
485,617
855,617
732,617
929,618
208,618
529,618
597,618
156,619
275,619
322,619
307,619
843,619
258,619
43,619
925,620
250,620
996,620
982,620
503,621
8,621
185,621
658,621
185,622
871,622
939,622
201,623
168,623
202,623
746,623
64,624
271,624
503,624
157,624
853,625
575,625
484,625
542,625
21,626
357,626
633,626
229,626
888,627
417,627
983,627
35,627
424,628
596,628
683,628
304,628
232,628
511,628
490,629
805,629
170,629
217,629
942,629
457,630
937,630
362,630
985,630
770,630
466,631
765,631
564,631
192,632
245,632
640,632
796,632
25,633
629,633
581,633
733,633
384,633
697,633
994,634
146,634
295,634
649,635
111,635
594,635
512,635
28,635
157,636
153,636
341,636
988,636
618,636
896,636
143,636
414,637
603,637
164,637
885,637
461,637
835,637
158,637
42,638
936,638
827,638
351,639
771,639
888,639
324,639
129,639
438,639
705,639
424,640
975,640
569,640
937,641
409,641
510,641
664,642
777,642
304,642
163,642
675,642
854,642
739,643
890,643
973,643
844,643
573,643
184,644
599,644
403,644
102,644
298,645
870,645
233,645
50,645
894,645
962,645
948,646
727,646
454,646
493,646
271,647
525,647
763,647
57,647
524,647
347,647
20,647
45,648
374,648
614,648
305,648
284,648
328,648
345,648
762,649
302,649
475,649
172,649
810,649
159,649
148,649
987,650
147,650
675,650
463,650
639,650
153,650
256,650
666,651
295,651
217,651
171,651
975,651
941,652
856,652
121,652
619,652
620,653
334,653
234,653
390,653
52,653
746,653
100,654
109,654
949,654
365,654
621,654
290,655
818,655
131,655
242,655
769,656
293,656
678,656
814,657
666,657
610,657
223,657
359,657
399,658
449,658
915,658
572,658
666,658
959,659
533,659
452,659
537,659
963,659
734,659
264,659
61,660
737,660
725,660
261,660
275,660
734,660
982,661
710,661
447,661
980,661
738,661
691,661
410,662
888,662
131,662
706,662
919,662
800,662
64,662
226,663
403,663
257,663
48,664
628,664
488,664
501,664
224,664
31,664
954,665
972,665
884,665
973,665
734,665
865,666
395,666
149,666
875,666
363,666
514,666
491,667
650,667
627,667
292,668
481,668
194,668
602,668
725,668
797,668
538,669
432,669
420,669
131,669
1,669
209,670
937,670
628,670
76,671
515,671
289,671
731,671
220,672
14,672
651,672
717,672
803,673
823,673
963,673
289,673
684,673
43,674
719,674
678,674
652,674
856,675
683,675
770,675
349,675
200,676
881,676
493,676
783,677
869,677
701,677
405,678
45,678
406,678
7,678
257,679
424,679
355,679
828,679
619,679
200,680
840,680
429,680
836,680
753,681
647,681
90,681
520,681
759,681
179,681
504,682
364,682
708,682
613,682
487,682
795,683
672,683
950,683
717,684
634,684
169,684
623,684
668,685
185,685
926,685
914,685
618,686
152,686
101,686
466,686
613,686
250,687
924,687
636,687
649,688
426,688
480,688
375,688
234,688
658,689
861,689
240,689
499,689
196,689
721,689
475,689
527,690
740,690
322,690
20,690
729,691
399,691
178,691
899,692
634,692
503,692
570,692
125,692
484,692
657,692
604,693
161,693
876,693
267,693
345,694
574,694
140,694
761,694
906,694
758,695
405,695
981,695
841,695
95,695
126,695
803,696
37,696
367,696
692,696
226,697
672,697
277,697
391,697
306,697
494,698
50,698
202,698
296,699
717,699
182,699
593,699
187,699
706,699
